Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
3/4/2008;21:21:00;1.752;0.118;241.500;7.400;0.000;0.000;0.000
4/4/2008;00:41:00;0.292;0.064;245.260;1.200;0.000;0.000;0.000
4/4/2008;04:01:00;0.288;0.076;242.640;1.200;0.000;1.000;0.000
4/4/2008;07:21:00;1.602;0.182;238.190;6.800;0.000;2.000;18.000
4/4/2008;10:41:00;3.720;0.258;238.990;16.600;0.000;24.000;17.000
4/4/2008;14:01:00;1.414;0.102;241.180;5.800;0.000;0.000;18.000
4/4/2008;17:21:00;0.276;0.000;241.780;1.200;0.000;0.000;0.000
4/4/2008;20:41:00;2.068;0.000;234.750;8.800;0.000;0.000;17.000
5/4/2008;00:01:00;1.290;0.058;241.070;5.200;0.000;0.000;18.000
5/4/2008;03:21:00;0.312;0.092;242.590;1.200;0.000;0.000;0.000
5/4/2008;06:41:00;0.306;0.046;243.600;1.400;0.000;0.000;0.000
5/4/2008;10:01:00;1.372;0.064;237.080;5.800;0.000;0.000;18.000
5/4/2008;13:21:00;3.910;0.054;239.300;16.400;38.000;0.000;18.000
5/4/2008;16:41:00;2.234;0.550;238.520;9.600;0.000;0.000;18.000
5/4/2008;20:01:00;2.110;0.332;236.800;9.000;0.000;1.000;18.000
5/4/2008;23:21:00;1.954;0.096;241.470;8.200;0.000;0.000;1.000
6/4/2008;02:41:00;0.356;0.112;243.160;1.400;0.000;0.000;1.000
6/4/2008;06:01:00;0.264;0.000;241.570;1.000;0.000;0.000;0.000
6/4/2008;09:21:00;1.244;0.444;237.960;5.400;0.000;2.000;0.000
6/4/2008;12:41:00;1.800;0.360;244.070;7.400;1.000;2.000;19.000
6/4/2008;16:01:00;0.406;0.092;242.320;1.800;0.000;2.000;0.000
6/4/2008;19:21:00;2.024;0.186;234.600;8.600;0.000;2.000;17.000
6/4/2008;22:41:00;1.890;0.198;240.700;8.000;0.000;0.000;1.000
7/4/2008;02:01:00;0.266;0.000;246.660;1.000;0.000;0.000;1.000
7/4/2008;05:21:00;0.260;0.000;243.440;1.000;0.000;0.000;1.000
7/4/2008;08:41:00;1.484;0.000;241.830;6.000;2.000;0.000;19.000
7/4/2008;12:01:00;1.430;0.082;241.380;5.800;0.000;0.000;18.000
7/4/2008;15:21:00;0.498;0.258;244.130;2.200;0.000;1.000;1.000
7/4/2008;18:41:00;0.278;0.000;245.300;1.200;0.000;0.000;1.000
7/4/2008;22:01:00;2.014;0.212;239.460;8.600;0.000;0.000;1.000
8/4/2008;01:21:00;0.264;0.000;242.850;1.000;0.000;0.000;0.000
8/4/2008;04:41:00;0.366;0.144;245.440;1.600;0.000;0.000;0.000
8/4/2008;08:01:00;2.796;0.000;240.120;11.600;1.000;18.000;18.000
8/4/2008;11:21:00;6.750;0.356;238.440;28.200;0.000;74.000;18.000
8/4/2008;14:41:00;1.368;0.000;242.760;5.600;0.000;0.000;19.000
8/4/2008;18:01:00;1.456;0.126;242.890;6.000;0.000;0.000;19.000
8/4/2008;21:21:00;1.310;0.364;240.420;5.600;1.000;1.000;1.000
9/4/2008;00:41:00;0.330;0.096;240.510;1.400;0.000;1.000;0.000
9/4/2008;04:01:00;0.356;0.120;244.100;1.400;0.000;0.000;0.000
9/4/2008;07:21:00;2.378;0.000;242.630;9.800;0.000;0.000;19.000
9/4/2008;10:41:00;1.404;0.074;241.310;5.800;0.000;0.000;18.000
9/4/2008;14:01:00;0.352;0.136;246.730;1.400;0.000;0.000;0.000
9/4/2008;17:21:00;0.256;0.000;242.100;1.000;0.000;0.000;0.000
9/4/2008;20:41:00;1.728;0.284;237.630;7.400;0.000;1.000;1.000
10/4/2008;00:01:00;0.352;0.116;242.570;1.400;0.000;0.000;1.000
10/4/2008;03:21:00;0.256;0.000;245.090;1.000;0.000;0.000;1.000
10/4/2008;06:41:00;3.070;0.122;243.190;13.000;0.000;1.000;19.000
10/4/2008;10:01:00;1.526;0.208;242.510;6.200;0.000;0.000;19.000
10/4/2008;13:21:00;0.252;0.000;242.170;1.000;0.000;0.000;1.000
10/4/2008;16:41:00;0.358;0.126;244.010;1.400;0.000;0.000;1.000
10/4/2008;20:01:00;0.832;0.344;240.000;3.800;1.000;0.000;0.000
10/4/2008;23:21:00;2.312;0.000;243.940;9.600;0.000;0.000;11.000
11/4/2008;02:41:00;0.420;0.226;243.030;1.800;0.000;0.000;1.000
11/4/2008;06:01:00;0.258;0.000;241.760;1.000;0.000;0.000;1.000
11/4/2008;09:21:00;1.314;0.000;240.330;5.400;0.000;0.000;18.000
11/4/2008;12:41:00;1.466;0.216;239.060;6.200;0.000;1.000;18.000
11/4/2008;16:01:00;1.336;0.000;242.390;5.400;0.000;0.000;18.000
11/4/2008;19:21:00;1.362;0.000;238.390;5.600;0.000;0.000;18.000
11/4/2008;22:41:00;2.344;0.180;238.720;9.800;0.000;0.000;0.000
12/4/2008;02:01:00;0.366;0.102;243.790;1.600;0.000;1.000;0.000
12/4/2008;05:21:00;0.356;0.114;243.560;1.400;0.000;0.000;1.000
12/4/2008;08:41:00;0.412;0.000;238.730;1.800;0.000;0.000;0.000
12/4/2008;12:01:00;2.010;0.470;241.410;8.400;0.000;1.000;19.000
12/4/2008;15:21:00;2.054;0.790;241.780;9.000;1.000;1.000;18.000
12/4/2008;18:41:00;9.162;0.244;234.270;39.200;73.000;27.000;17.000
12/4/2008;22:01:00;3.314;0.430;239.040;14.000;0.000;0.000;19.000
13/4/2008;01:21:00;1.512;0.204;241.740;6.200;0.000;2.000;19.000
13/4/2008;04:41:00;1.510;0.210;240.960;6.200;0.000;1.000;18.000
13/4/2008;08:01:00;0.392;0.076;243.660;1.600;0.000;0.000;1.000
13/4/2008;11:21:00;1.390;0.094;236.740;5.800;0.000;0.000;18.000
13/4/2008;14:41:00;1.336;0.000;241.590;5.400;0.000;0.000;19.000
13/4/2008;18:01:00;3.726;1.118;234.140;16.800;1.000;31.000;1.000
13/4/2008;21:21:00;2.506;0.064;237.390;10.600;1.000;0.000;18.000
14/4/2008;00:41:00;0.352;0.110;244.200;1.400;0.000;0.000;1.000
14/4/2008;04:01:00;1.366;0.000;242.890;5.600;0.000;0.000;19.000
14/4/2008;07:21:00;3.560;0.272;237.680;15.000;0.000;0.000;27.000
14/4/2008;10:41:00;1.514;0.118;243.550;6.200;0.000;1.000;19.000
14/4/2008;14:01:00;1.478;0.108;240.420;6.000;0.000;1.000;18.000
14/4/2008;17:21:00;0.546;0.266;243.290;2.400;0.000;2.000;1.000
14/4/2008;20:41:00;1.884;0.118;240.620;7.800;0.000;0.000;0.000
15/4/2008;00:01:00;1.382;0.000;242.730;5.600;0.000;0.000;19.000
15/4/2008;03:21:00;0.274;0.000;245.150;1.000;0.000;0.000;1.000
15/4/2008;06:41:00;1.378;0.000;244.030;5.600;0.000;0.000;19.000
15/4/2008;10:01:00;1.412;0.116;238.150;5.800;0.000;0.000;18.000
15/4/2008;13:21:00;2.756;0.254;239.870;11.600;0.000;24.000;18.000
15/4/2008;16:41:00;0.344;0.146;246.130;1.400;0.000;2.000;1.000
15/4/2008;20:01:00;1.064;0.594;240.990;5.000;0.000;1.000;1.000
15/4/2008;23:21:00;0.850;0.268;243.570;3.600;0.000;1.000;0.000
16/4/2008;02:41:00;0.272;0.000;245.670;1.000;0.000;0.000;1.000
16/4/2008;06:01:00;1.438;0.088;241.080;5.800;0.000;0.000;19.000
16/4/2008;09:21:00;1.428;0.072;241.720;5.800;0.000;0.000;19.000
16/4/2008;12:41:00;0.526;0.000;241.420;2.400;0.000;0.000;1.000
16/4/2008;16:01:00;0.524;0.118;244.050;2.400;0.000;0.000;1.000
16/4/2008;19:21:00;1.446;0.150;238.270;6.000;0.000;0.000;18.000
16/4/2008;22:41:00;1.046;0.000;242.540;4.200;0.000;0.000;1.000
17/4/2008;02:01:00;0.420;0.236;240.000;2.000;0.000;1.000;1.000
17/4/2008;05:21:00;0.324;0.102;239.880;1.400;0.000;1.000;0.000
17/4/2008;08:41:00;1.938;0.126;241.000;8.000;0.000;0.000;19.000
17/4/2008;12:01:00;0.268;0.000;242.350;1.200;0.000;0.000;0.000
17/4/2008;15:21:00;0.272;0.000;242.880;1.200;0.000;0.000;0.000
17/4/2008;18:41:00;1.466;0.112;242.840;6.000;0.000;0.000;19.000
17/4/2008;22:01:00;2.852;0.000;238.970;12.000;0.000;0.000;18.000
18/4/2008;01:21:00;0.272;0.000;239.670;1.000;0.000;0.000;1.000
18/4/2008;04:41:00;0.422;0.208;242.380;1.800;0.000;1.000;1.000
18/4/2008;08:01:00;1.624;0.186;238.500;6.800;0.000;1.000;18.000
18/4/2008;11:21:00;1.646;0.222;237.420;7.000;1.000;3.000;18.000
18/4/2008;14:41:00;1.454;0.000;243.030;6.000;0.000;0.000;18.000
18/4/2008;18:01:00;0.344;0.098;242.840;1.400;0.000;0.000;0.000
18/4/2008;21:21:00;1.866;0.112;239.720;7.800;0.000;0.000;19.000
19/4/2008;00:41:00;0.590;0.000;244.590;2.400;0.000;0.000;1.000
19/4/2008;04:01:00;0.382;0.130;244.880;1.600;0.000;0.000;1.000
19/4/2008;07:21:00;0.358;0.114;244.770;1.600;0.000;2.000;1.000
19/4/2008;10:41:00;1.618;0.106;240.850;6.800;0.000;2.000;18.000
19/4/2008;14:01:00;2.836;0.000;243.150;11.600;39.000;1.000;0.000
19/4/2008;17:21:00;1.950;0.190;241.730;8.000;0.000;0.000;18.000
19/4/2008;20:41:00;2.326;0.074;236.340;9.800;0.000;0.000;18.000
20/4/2008;00:01:00;0.376;0.124;243.910;1.600;0.000;0.000;1.000
20/4/2008;03:21:00;0.260;0.000;243.630;1.000;0.000;0.000;1.000
20/4/2008;06:41:00;0.400;0.204;242.550;1.800;0.000;1.000;1.000
20/4/2008;10:01:00;0.870;0.330;242.010;3.800;0.000;1.000;1.000
20/4/2008;13:21:00;1.716;0.332;241.960;7.200;0.000;0.000;18.000
20/4/2008;16:41:00;1.384;0.056;240.400;5.600;0.000;0.000;18.000
20/4/2008;20:01:00;1.202;0.268;239.800;5.000;0.000;6.000;1.000
20/4/2008;23:21:00;0.486;0.240;244.540;2.200;0.000;0.000;1.000
21/4/2008;02:41:00;0.336;0.108;246.550;1.400;0.000;1.000;0.000
21/4/2008;06:01:00;1.490;0.212;240.440;6.200;0.000;1.000;19.000
21/4/2008;09:21:00;1.418;0.098;242.150;5.800;0.000;1.000;18.000
21/4/2008;12:41:00;0.370;0.130;244.360;1.600;0.000;0.000;1.000
21/4/2008;16:01:00;0.262;0.000;245.130;1.000;0.000;0.000;0.000
21/4/2008;19:21:00;0.402;0.174;239.640;1.800;0.000;0.000;1.000
21/4/2008;22:41:00;0.862;0.000;239.890;3.600;0.000;0.000;0.000
22/4/2008;02:01:00;0.368;0.134;245.160;1.600;0.000;0.000;1.000
22/4/2008;05:21:00;0.256;0.000;242.510;1.000;0.000;0.000;0.000
22/4/2008;08:41:00;1.470;0.126;237.100;6.200;1.000;0.000;18.000
22/4/2008;12:01:00;0.322;0.108;241.510;1.400;0.000;1.000;1.000
22/4/2008;15:21:00;2.968;0.226;240.950;12.600;0.000;28.000;19.000
22/4/2008;18:41:00;1.446;0.116;242.230;6.000;0.000;0.000;18.000
22/4/2008;22:01:00;0.422;0.000;240.930;1.600;0.000;0.000;0.000
23/4/2008;01:21:00;0.360;0.120;241.760;1.600;0.000;0.000;1.000
23/4/2008;04:41:00;0.354;0.126;243.420;1.400;0.000;0.000;0.000
23/4/2008;08:01:00;1.548;0.094;237.310;6.400;0.000;0.000;18.000
23/4/2008;11:21:00;1.390;0.076;240.700;5.600;0.000;0.000;18.000
23/4/2008;14:41:00;0.258;0.000;244.480;1.000;0.000;0.000;0.000
23/4/2008;18:01:00;0.536;0.248;240.390;2.400;0.000;2.000;0.000
23/4/2008;21:21:00;3.902;0.262;232.060;16.800;37.000;1.000;1.000
24/4/2008;00:41:00;1.498;0.108;243.940;6.000;1.000;1.000;19.000
24/4/2008;04:01:00;0.326;0.098;240.810;1.400;0.000;1.000;1.000
24/4/2008;07:21:00;1.538;0.076;237.020;6.400;0.000;2.000;18.000
24/4/2008;10:41:00;0.404;0.200;239.260;1.800;0.000;1.000;0.000
24/4/2008;14:01:00;0.342;0.112;240.110;1.400;0.000;0.000;0.000
24/4/2008;17:21:00;0.420;0.216;241.050;1.800;0.000;0.000;1.000
24/4/2008;20:41:00;1.180;0.116;238.720;5.000;0.000;0.000;1.000
25/4/2008;00:01:00;0.354;0.130;245.800;1.400;0.000;0.000;0.000
25/4/2008;03:21:00;0.252;0.000;241.500;1.000;0.000;0.000;1.000
25/4/2008;06:41:00;1.692;0.242;241.070;7.200;0.000;0.000;0.000
25/4/2008;10:01:00;1.338;0.000;241.880;5.400;0.000;0.000;18.000
25/4/2008;13:21:00;5.438;0.528;236.600;23.000;37.000;5.000;18.000
25/4/2008;16:41:00;0.252;0.000;243.240;1.000;0.000;0.000;1.000
25/4/2008;20:01:00;1.062;0.000;243.020;4.400;0.000;0.000;1.000
25/4/2008;23:21:00;0.356;0.122;245.090;1.400;0.000;0.000;0.000
26/4/2008;02:41:00;0.412;0.216;241.060;1.800;0.000;0.000;0.000
26/4/2008;06:01:00;0.252;0.000;239.250;1.000;0.000;0.000;1.000
26/4/2008;09:21:00;0.720;0.090;239.780;3.000;0.000;0.000;0.000
26/4/2008;12:41:00;0.496;0.216;242.170;2.200;0.000;0.000;1.000
26/4/2008;16:01:00;0.678;0.098;239.310;2.800;0.000;0.000;1.000
26/4/2008;19:21:00;0.754;0.228;241.560;3.200;0.000;1.000;1.000
26/4/2008;22:41:00;0.616;0.076;242.940;2.400;0.000;0.000;1.000
27/4/2008;02:01:00;0.618;0.000;242.280;2.400;0.000;0.000;1.000
27/4/2008;05:21:00;0.322;0.078;239.970;1.400;0.000;0.000;0.000
27/4/2008;08:41:00;0.684;0.104;239.250;3.400;0.000;0.000;8.000
27/4/2008;12:01:00;0.354;0.110;240.560;1.400;0.000;0.000;0.000
27/4/2008;15:21:00;0.456;0.218;242.930;2.000;0.000;0.000;1.000
27/4/2008;18:41:00;1.484;0.198;239.470;6.200;0.000;0.000;18.000
27/4/2008;22:01:00;0.320;0.096;240.510;1.400;0.000;1.000;1.000
28/4/2008;01:21:00;0.494;0.332;240.250;2.400;0.000;1.000;1.000
28/4/2008;04:41:00;0.424;0.224;238.910;2.000;0.000;1.000;0.000
28/4/2008;08:01:00;0.420;0.230;240.510;2.000;0.000;1.000;1.000
28/4/2008;11:21:00;0.874;0.268;240.700;3.800;0.000;2.000;5.000
28/4/2008;14:41:00;1.470;0.200;239.700;6.200;0.000;0.000;18.000
28/4/2008;18:01:00;0.340;0.106;239.520;1.400;0.000;0.000;0.000
28/4/2008;21:21:00;0.342;0.106;240.160;1.400;0.000;0.000;1.000
29/4/2008;00:41:00;1.432;0.102;242.320;5.800;0.000;0.000;18.000
29/4/2008;04:01:00;0.422;0.216;241.480;1.800;0.000;0.000;0.000
29/4/2008;07:21:00;0.330;0.088;243.510;1.400;0.000;0.000;1.000
29/4/2008;10:41:00;5.878;0.000;231.200;25.400;36.000;38.000;18.000
29/4/2008;14:01:00;1.718;0.276;241.310;7.200;0.000;4.000;18.000
29/4/2008;17:21:00;0.338;0.102;241.680;1.400;0.000;2.000;1.000
29/4/2008;20:41:00;1.424;0.178;235.900;6.000;0.000;1.000;1.000
30/4/2008;00:01:00;2.240;0.568;239.380;9.600;0.000;1.000;1.000
30/4/2008;03:21:00;3.660;0.062;239.520;15.200;38.000;0.000;18.000
30/4/2008;06:41:00;0.330;0.084;242.000;1.400;0.000;0.000;1.000
30/4/2008;10:01:00;1.342;0.000;241.990;5.400;0.000;0.000;19.000
30/4/2008;13:21:00;0.350;0.126;244.980;1.400;0.000;0.000;1.000
30/4/2008;16:41:00;0.318;0.088;242.530;1.400;0.000;0.000;1.000
30/4/2008;20:01:00;0.248;0.000;241.480;1.000;0.000;0.000;1.000
30/4/2008;23:21:00;0.418;0.230;244.250;1.800;0.000;0.000;0.000
1/5/2008;02:41:00;0.346;0.116;242.110;1.400;0.000;0.000;1.000
1/5/2008;06:01:00;0.430;0.216;242.000;2.000;0.000;1.000;1.000
1/5/2008;09:21:00;0.398;0.220;245.550;1.800;0.000;1.000;0.000
1/5/2008;12:41:00;0.320;0.100;241.610;1.400;0.000;1.000;0.000
1/5/2008;16:01:00;0.418;0.238;241.970;2.000;0.000;1.000;1.000
1/5/2008;19:21:00;0.426;0.230;239.360;2.000;0.000;1.000;0.000
1/5/2008;22:41:00;0.418;0.214;241.180;1.800;0.000;0.000;0.000
2/5/2008;02:01:00;0.252;0.000;242.730;1.000;0.000;0.000;1.000
2/5/2008;05:21:00;0.252;0.000;242.920;1.000;0.000;0.000;1.000
2/5/2008;08:41:00;0.324;0.082;241.160;1.400;0.000;0.000;1.000
2/5/2008;12:01:00;1.408;0.076;243.010;5.800;0.000;0.000;19.000
2/5/2008;15:21:00;0.254;0.000;245.090;1.000;0.000;0.000;0.000
2/5/2008;18:41:00;1.416;0.086;242.180;5.800;0.000;0.000;19.000
2/5/2008;22:01:00;1.190;0.118;240.380;4.800;0.000;0.000;1.000
3/5/2008;01:21:00;3.188;0.148;236.210;13.400;0.000;0.000;17.000
3/5/2008;04:41:00;0.420;0.116;240.240;1.800;0.000;0.000;1.000
3/5/2008;08:01:00;0.460;0.192;241.450;2.000;0.000;0.000;1.000
3/5/2008;11:21:00;3.520;0.080;233.940;15.000;36.000;0.000;18.000
3/5/2008;14:41:00;0.364;0.126;243.790;1.600;0.000;0.000;1.000
3/5/2008;18:01:00;0.348;0.120;242.120;1.400;0.000;0.000;0.000
3/5/2008;21:21:00;0.408;0.214;239.430;1.800;0.000;0.000;0.000
4/5/2008;00:41:00;0.478;0.094;244.390;2.000;0.000;0.000;0.000
4/5/2008;04:01:00;0.264;0.000;243.730;1.200;0.000;0.000;1.000
4/5/2008;07:21:00;0.482;0.334;240.260;2.400;0.000;1.000;1.000
4/5/2008;10:41:00;1.484;0.198;238.010;6.200;0.000;1.000;18.000
4/5/2008;14:01:00;0.604;0.220;241.110;2.800;0.000;1.000;0.000
4/5/2008;17:21:00;0.912;0.318;241.320;4.000;0.000;3.000;1.000
4/5/2008;20:41:00;0.532;0.048;240.060;2.400;0.000;0.000;1.000
5/5/2008;00:01:00;0.354;0.118;242.140;1.400;0.000;0.000;1.000
5/5/2008;03:21:00;1.452;0.110;242.580;6.000;0.000;0.000;18.000
5/5/2008;06:41:00;1.890;0.198;239.670;7.800;0.000;0.000;18.000
5/5/2008;10:01:00;1.390;0.098;238.220;5.800;0.000;0.000;18.000
5/5/2008;13:21:00;0.416;0.214;239.760;1.800;0.000;0.000;0.000
5/5/2008;16:41:00;1.158;0.180;240.450;5.000;0.000;1.000;12.000
5/5/2008;20:01:00;1.646;0.180;239.810;6.800;0.000;2.000;18.000
5/5/2008;23:21:00;0.764;0.140;245.790;3.200;0.000;1.000;1.000
6/5/2008;02:41:00;0.338;0.108;240.650;1.400;0.000;1.000;0.000
6/5/2008;06:01:00;0.256;0.000;242.580;1.000;0.000;0.000;1.000
6/5/2008;09:21:00;1.398;0.088;241.330;5.800;0.000;0.000;18.000
6/5/2008;12:41:00;0.256;0.000;241.630;1.000;0.000;0.000;0.000
6/5/2008;16:01:00;2.910;0.184;240.810;12.200;0.000;26.000;18.000
6/5/2008;19:21:00;1.604;0.348;239.870;6.800;0.000;3.000;18.000
6/5/2008;22:41:00;1.508;0.166;244.130;6.400;0.000;1.000;0.000
7/5/2008;02:01:00;0.328;0.088;240.560;1.400;0.000;0.000;0.000
7/5/2008;05:21:00;0.252;0.000;239.900;1.000;0.000;0.000;0.000
7/5/2008;08:41:00;1.486;0.208;239.700;6.200;0.000;0.000;18.000
7/5/2008;12:01:00;0.600;0.390;242.940;3.000;0.000;1.000;0.000
7/5/2008;15:21:00;0.406;0.128;242.830;1.600;1.000;2.000;1.000
7/5/2008;18:41:00;0.408;0.210;241.240;1.800;0.000;1.000;0.000
7/5/2008;22:01:00;1.534;0.110;240.420;6.400;0.000;1.000;1.000
8/5/2008;01:21:00;1.130;0.224;237.070;4.800;0.000;1.000;1.000
8/5/2008;04:41:00;1.082;0.114;239.650;4.400;0.000;0.000;1.000
8/5/2008;08:01:00;0.332;0.000;238.900;1.400;0.000;0.000;0.000
8/5/2008;11:21:00;0.580;0.188;238.150;2.400;0.000;1.000;1.000
8/5/2008;14:41:00;1.432;0.078;241.660;5.800;0.000;0.000;18.000
8/5/2008;18:01:00;0.434;0.166;241.620;2.000;0.000;0.000;0.000
8/5/2008;21:21:00;1.782;0.268;242.450;7.600;0.000;0.000;1.000
9/5/2008;00:41:00;1.092;0.338;243.620;4.600;0.000;0.000;12.000
9/5/2008;04:01:00;0.342;0.106;241.540;1.400;0.000;0.000;1.000
9/5/2008;07:21:00;0.484;0.206;241.630;2.200;0.000;0.000;0.000
9/5/2008;10:41:00;2.100;0.174;238.520;8.800;0.000;0.000;18.000
9/5/2008;14:01:00;1.900;0.070;238.780;7.800;2.000;0.000;18.000
9/5/2008;17:21:00;0.728;0.000;240.660;3.000;0.000;0.000;1.000
9/5/2008;20:41:00;0.338;0.056;241.960;1.400;0.000;0.000;1.000
10/5/2008;00:01:00;0.326;0.062;241.740;1.400;0.000;0.000;1.000
10/5/2008;03:21:00;0.414;0.190;238.990;1.800;0.000;0.000;1.000
10/5/2008;06:41:00;0.334;0.070;242.770;1.400;0.000;0.000;1.000
10/5/2008;10:01:00;3.726;0.290;234.770;16.000;38.000;0.000;21.000
10/5/2008;13:21:00;1.634;0.326;241.640;6.800;0.000;1.000;19.000
10/5/2008;16:41:00;3.384;0.528;238.650;15.000;24.000;0.000;18.000
10/5/2008;20:01:00;1.498;0.182;240.560;6.200;0.000;0.000;18.000
10/5/2008;23:21:00;1.440;0.090;241.560;6.000;0.000;0.000;1.000
11/5/2008;02:41:00;1.562;0.164;238.470;6.600;0.000;1.000;19.000
11/5/2008;06:01:00;0.390;0.368;242.660;2.200;0.000;2.000;0.000
11/5/2008;09:21:00;0.284;0.100;239.730;1.200;0.000;0.000;1.000
11/5/2008;12:41:00;0.688;0.206;240.160;3.400;0.000;1.000;0.000
11/5/2008;16:01:00;1.906;0.000;240.110;8.000;0.000;0.000;18.000
11/5/2008;19:21:00;0.846;0.000;240.510;3.600;0.000;0.000;1.000
11/5/2008;22:41:00;3.218;0.132;238.430;13.400;0.000;0.000;18.000
12/5/2008;02:01:00;0.392;0.354;241.280;2.200;0.000;1.000;0.000
12/5/2008;05:21:00;0.240;0.100;242.170;1.000;0.000;0.000;1.000
12/5/2008;08:41:00;1.780;0.136;238.990;7.800;0.000;0.000;18.000
12/5/2008;12:01:00;1.682;0.076;239.280;7.000;0.000;1.000;18.000
12/5/2008;15:21:00;1.334;0.052;241.250;5.400;0.000;0.000;19.000
12/5/2008;18:41:00;0.226;0.000;242.620;1.200;0.000;0.000;1.000
12/5/2008;22:01:00;4.568;0.196;235.660;20.000;20.000;1.000;18.000
13/5/2008;01:21:00;0.258;0.088;243.280;1.000;0.000;0.000;0.000
13/5/2008;04:41:00;0.158;0.000;238.600;0.600;0.000;0.000;0.000
13/5/2008;08:01:00;1.494;0.352;243.220;6.200;0.000;1.000;19.000
13/5/2008;11:21:00;0.238;0.090;238.550;1.000;0.000;0.000;1.000
13/5/2008;14:41:00;0.378;0.000;240.560;2.200;2.000;4.000;1.000
13/5/2008;18:01:00;1.406;0.252;239.720;5.800;0.000;2.000;18.000
13/5/2008;21:21:00;0.828;0.280;241.100;3.600;0.000;0.000;1.000
14/5/2008;00:41:00;0.438;0.000;244.440;1.800;0.000;0.000;0.000
14/5/2008;04:01:00;0.346;0.246;240.770;1.600;0.000;2.000;1.000
14/5/2008;07:21:00;1.552;0.110;238.850;6.400;0.000;0.000;18.000
14/5/2008;10:41:00;3.672;0.190;238.280;15.400;38.000;0.000;18.000
14/5/2008;14:01:00;0.476;0.334;236.040;2.400;1.000;2.000;1.000
14/5/2008;17:21:00;1.408;0.412;239.960;6.000;0.000;18.000;1.000
14/5/2008;20:41:00;2.096;0.342;238.020;8.800;0.000;2.000;18.000
15/5/2008;00:01:00;1.336;0.128;242.150;5.400;0.000;0.000;19.000
15/5/2008;03:21:00;0.160;0.000;239.040;0.600;0.000;0.000;1.000
15/5/2008;06:41:00;0.476;0.210;238.330;2.200;0.000;2.000;1.000
15/5/2008;10:01:00;1.352;0.100;237.450;5.600;0.000;0.000;18.000
15/5/2008;13:21:00;0.226;0.096;240.770;1.000;0.000;0.000;1.000
15/5/2008;16:41:00;0.346;0.000;242.120;1.600;0.000;0.000;0.000
15/5/2008;20:01:00;0.710;0.428;245.570;3.400;0.000;1.000;1.000
15/5/2008;23:21:00;0.214;0.000;243.780;1.000;0.000;0.000;0.000
16/5/2008;02:41:00;0.288;0.116;240.430;1.200;0.000;0.000;1.000
16/5/2008;06:01:00;0.280;0.102;239.520;1.200;0.000;1.000;1.000
16/5/2008;09:21:00;0.228;0.080;236.660;1.000;0.000;0.000;1.000
16/5/2008;12:41:00;2.806;0.000;236.180;11.800;0.000;37.000;1.000
16/5/2008;16:01:00;0.656;0.196;241.730;2.800;0.000;4.000;1.000
16/5/2008;19:21:00;1.536;0.090;235.570;6.600;0.000;1.000;0.000
16/5/2008;22:41:00;1.058;0.270;242.610;4.400;0.000;0.000;0.000
17/5/2008;02:01:00;0.254;0.088;241.020;1.200;0.000;0.000;1.000
17/5/2008;05:21:00;0.246;0.112;239.610;1.000;0.000;1.000;1.000
17/5/2008;08:41:00;2.390;0.310;238.210;10.000;2.000;0.000;29.000
17/5/2008;12:01:00;0.350;0.174;240.090;1.600;0.000;1.000;0.000
17/5/2008;15:21:00;0.428;0.218;242.030;2.000;0.000;1.000;1.000
17/5/2008;18:41:00;0.540;0.308;238.000;2.600;0.000;0.000;1.000
17/5/2008;22:01:00;2.732;0.118;237.490;11.600;4.000;1.000;18.000
18/5/2008;01:21:00;1.538;0.438;240.110;6.600;1.000;1.000;0.000
18/5/2008;04:41:00;0.320;0.230;240.680;1.600;0.000;0.000;1.000
18/5/2008;08:01:00;0.230;0.110;237.980;1.000;0.000;1.000;1.000
18/5/2008;11:21:00;1.906;0.000;239.430;8.000;0.000;0.000;19.000
18/5/2008;14:41:00;0.264;0.118;241.640;1.400;0.000;1.000;0.000
18/5/2008;18:01:00;0.800;0.074;239.090;3.400;0.000;1.000;1.000
18/5/2008;21:21:00;5.990;0.214;232.550;25.800;36.000;24.000;17.000
19/5/2008;00:41:00;0.448;0.342;244.530;2.400;0.000;2.000;0.000
19/5/2008;04:01:00;0.178;0.000;239.400;0.800;0.000;0.000;1.000
19/5/2008;07:21:00;2.112;0.150;237.830;8.800;0.000;0.000;18.000
19/5/2008;10:41:00;1.216;0.000;239.610;5.000;0.000;0.000;18.000
19/5/2008;14:01:00;0.330;0.234;238.730;1.600;0.000;0.000;0.000
19/5/2008;17:21:00;0.232;0.130;241.250;1.000;0.000;1.000;1.000
19/5/2008;20:41:00;1.602;0.174;241.890;6.600;0.000;0.000;19.000
20/5/2008;00:01:00;0.280;0.096;243.260;1.200;0.000;1.000;0.000
20/5/2008;03:21:00;0.266;0.138;243.840;1.200;0.000;0.000;1.000
20/5/2008;06:41:00;0.168;0.000;245.490;0.600;0.000;0.000;0.000
20/5/2008;10:01:00;0.390;0.000;237.140;2.000;0.000;0.000;1.000
20/5/2008;13:21:00;1.548;0.124;241.250;6.400;0.000;2.000;18.000
20/5/2008;16:41:00;0.262;0.148;243.000;1.200;0.000;0.000;1.000
20/5/2008;20:01:00;0.512;0.408;243.210;2.600;0.000;1.000;1.000
