Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
4/4/2007;21:21:00;3.538;0.202;235.670;15.000;1.000;0.000;17.000
5/4/2007;00:41:00;0.302;0.106;245.430;1.200;0.000;2.000;0.000
5/4/2007;04:01:00;0.296;0.092;241.340;1.200;0.000;1.000;0.000
5/4/2007;07:21:00;2.132;0.070;238.650;9.000;0.000;1.000;17.000
5/4/2007;10:41:00;3.676;0.164;237.630;15.400;0.000;37.000;18.000
5/4/2007;14:01:00;0.414;0.306;242.430;2.000;0.000;1.000;0.000
5/4/2007;17:21:00;0.574;0.436;242.240;3.000;0.000;1.000;0.000
5/4/2007;20:41:00;5.234;0.236;234.900;22.600;1.000;28.000;17.000
6/4/2007;00:01:00;1.372;0.000;244.020;5.600;0.000;0.000;18.000
6/4/2007;03:21:00;0.366;0.096;241.870;1.600;0.000;0.000;0.000
6/4/2007;06:41:00;0.342;0.066;242.280;1.400;0.000;0.000;0.000
6/4/2007;10:01:00;1.390;0.120;240.690;5.800;0.000;2.000;18.000
6/4/2007;13:21:00;0.480;0.338;240.860;2.400;0.000;2.000;0.000
6/4/2007;16:41:00;0.264;0.000;241.970;1.000;0.000;0.000;0.000
6/4/2007;20:01:00;0.438;0.212;240.430;2.000;0.000;2.000;0.000
6/4/2007;23:21:00;1.262;0.000;242.730;5.200;0.000;1.000;0.000
7/4/2007;02:41:00;0.226;0.000;242.030;1.000;0.000;0.000;0.000
7/4/2007;06:01:00;0.404;0.202;239.530;1.800;0.000;0.000;0.000
7/4/2007;09:21:00;1.724;0.052;237.760;7.200;0.000;0.000;18.000
7/4/2007;12:41:00;0.386;0.240;240.390;1.800;0.000;1.000;0.000
7/4/2007;16:01:00;0.460;0.080;242.050;2.000;0.000;0.000;0.000
7/4/2007;19:21:00;0.308;0.000;240.560;1.200;0.000;0.000;0.000
7/4/2007;22:41:00;3.430;0.154;237.540;14.400;0.000;0.000;17.000
8/4/2007;02:01:00;2.280;0.000;239.980;9.400;0.000;0.000;0.000
8/4/2007;05:21:00;2.282;0.000;240.080;9.400;0.000;0.000;0.000
8/4/2007;08:41:00;0.600;0.234;241.870;2.800;0.000;0.000;0.000
8/4/2007;12:01:00;0.492;0.092;238.520;2.400;0.000;2.000;0.000
8/4/2007;15:21:00;0.678;0.106;241.150;3.400;0.000;1.000;8.000
8/4/2007;18:41:00;0.398;0.232;240.670;1.800;0.000;1.000;0.000
8/4/2007;22:01:00;0.212;0.000;237.960;0.800;0.000;0.000;0.000
9/4/2007;01:21:00;0.244;0.000;240.620;1.000;0.000;0.000;0.000
9/4/2007;04:41:00;0.408;0.218;241.890;2.000;0.000;0.000;0.000
9/4/2007;08:01:00;0.216;0.000;241.290;0.800;0.000;0.000;0.000
9/4/2007;11:21:00;0.310;0.112;239.430;1.400;0.000;0.000;0.000
9/4/2007;14:41:00;0.292;0.090;241.010;1.200;0.000;0.000;0.000
9/4/2007;18:01:00;1.420;0.196;240.520;5.800;0.000;1.000;17.000
9/4/2007;21:21:00;3.634;0.178;235.650;15.400;37.000;0.000;17.000
10/4/2007;00:41:00;0.222;0.000;242.850;1.000;0.000;0.000;0.000
10/4/2007;04:01:00;0.326;0.142;242.880;1.400;0.000;0.000;0.000
10/4/2007;07:21:00;0.324;0.118;241.050;1.400;0.000;0.000;0.000
10/4/2007;10:41:00;0.292;0.086;240.240;1.200;0.000;0.000;0.000
10/4/2007;14:01:00;0.320;0.122;241.540;1.400;0.000;0.000;0.000
10/4/2007;17:21:00;0.306;0.112;242.140;1.400;0.000;1.000;0.000
10/4/2007;20:41:00;1.050;0.120;240.550;4.600;0.000;2.000;0.000
11/4/2007;00:01:00;1.804;0.218;240.570;7.600;0.000;1.000;18.000
11/4/2007;03:21:00;0.304;0.108;241.560;1.200;0.000;2.000;0.000
11/4/2007;06:41:00;0.302;0.102;239.760;1.200;0.000;2.000;0.000
11/4/2007;10:01:00;1.422;0.112;238.310;6.000;0.000;0.000;18.000
11/4/2007;13:21:00;0.326;0.118;240.920;1.400;0.000;0.000;0.000
11/4/2007;16:41:00;0.222;0.000;245.190;1.000;0.000;0.000;0.000
11/4/2007;20:01:00;0.392;0.226;241.700;1.800;0.000;0.000;0.000
11/4/2007;23:21:00;0.274;0.072;241.740;1.200;0.000;0.000;0.000
12/4/2007;02:41:00;0.216;0.000;240.520;0.800;0.000;0.000;0.000
12/4/2007;06:01:00;0.412;0.248;242.270;2.000;0.000;1.000;0.000
12/4/2007;09:21:00;0.348;0.164;239.390;1.600;0.000;1.000;0.000
12/4/2007;12:41:00;0.422;0.300;240.190;2.200;0.000;1.000;0.000
12/4/2007;16:01:00;0.216;0.000;240.350;0.800;0.000;0.000;0.000
12/4/2007;19:21:00;0.216;0.000;240.620;0.800;0.000;0.000;0.000
12/4/2007;22:41:00;0.312;0.116;240.140;1.400;0.000;0.000;0.000
13/4/2007;02:01:00;0.292;0.092;241.660;1.200;0.000;0.000;0.000
13/4/2007;05:21:00;0.216;0.000;239.780;0.800;0.000;0.000;0.000
13/4/2007;08:41:00;0.404;0.212;238.390;2.000;0.000;0.000;0.000
13/4/2007;12:01:00;0.292;0.112;241.860;1.200;0.000;1.000;0.000
13/4/2007;15:21:00;0.452;0.334;239.200;2.200;0.000;1.000;0.000
13/4/2007;18:41:00;0.216;0.000;240.110;0.800;0.000;0.000;0.000
13/4/2007;22:01:00;1.290;0.000;238.700;5.400;0.000;0.000;18.000
14/4/2007;01:21:00;0.400;0.210;238.850;1.800;0.000;0.000;0.000
14/4/2007;04:41:00;0.220;0.000;242.420;1.000;0.000;0.000;0.000
14/4/2007;08:01:00;0.316;0.116;240.310;1.400;0.000;0.000;0.000
14/4/2007;11:21:00;0.214;0.000;239.440;0.800;0.000;0.000;0.000
14/4/2007;14:41:00;0.452;0.336;239.620;2.200;0.000;1.000;0.000
14/4/2007;18:01:00;0.286;0.104;239.930;1.200;0.000;2.000;0.000
14/4/2007;21:21:00;0.216;0.000;240.800;0.800;0.000;0.000;0.000
15/4/2007;00:41:00;0.386;0.186;240.040;1.800;0.000;0.000;0.000
15/4/2007;04:01:00;0.288;0.092;241.980;1.200;0.000;0.000;0.000
15/4/2007;07:21:00;0.316;0.126;242.750;1.400;0.000;0.000;0.000
15/4/2007;10:41:00;0.214;0.000;239.780;0.800;0.000;0.000;0.000
15/4/2007;14:01:00;0.286;0.088;239.930;1.200;0.000;0.000;0.000
15/4/2007;17:21:00;0.202;0.102;239.100;1.000;0.000;0.000;0.000
15/4/2007;20:41:00;0.234;0.130;238.480;1.000;0.000;0.000;0.000
16/4/2007;00:01:00;0.314;0.178;243.350;1.400;0.000;0.000;0.000
16/4/2007;03:21:00;0.290;0.234;242.130;1.400;0.000;1.000;0.000
16/4/2007;06:41:00;0.242;0.142;241.990;1.200;0.000;0.000;0.000
16/4/2007;10:01:00;0.220;0.130;239.310;1.000;0.000;0.000;0.000
16/4/2007;13:21:00;0.178;0.000;239.980;0.800;0.000;0.000;0.000
16/4/2007;16:41:00;0.376;0.128;241.400;1.600;0.000;0.000;0.000
16/4/2007;20:01:00;0.456;0.388;243.230;2.400;0.000;1.000;0.000
16/4/2007;23:21:00;1.436;0.078;241.940;5.800;0.000;0.000;18.000
17/4/2007;02:41:00;0.182;0.000;240.230;1.000;0.000;0.000;0.000
17/4/2007;06:01:00;0.182;0.000;239.430;1.000;0.000;0.000;0.000
17/4/2007;09:21:00;1.328;0.106;238.460;5.600;0.000;0.000;18.000
17/4/2007;12:41:00;0.348;0.250;241.100;1.800;0.000;1.000;0.000
17/4/2007;16:01:00;0.284;0.000;241.060;1.400;0.000;0.000;0.000
17/4/2007;19:21:00;0.992;0.270;239.890;4.200;0.000;0.000;0.000
17/4/2007;22:41:00;1.728;0.188;238.200;7.200;0.000;0.000;18.000
18/4/2007;02:01:00;0.124;0.000;240.110;0.600;0.000;0.000;0.000
18/4/2007;05:21:00;0.194;0.100;240.040;1.000;0.000;0.000;0.000
18/4/2007;08:41:00;0.368;0.230;237.850;1.800;1.000;0.000;0.000
18/4/2007;12:01:00;0.344;0.258;242.110;1.800;0.000;1.000;0.000
18/4/2007;15:21:00;0.154;0.000;241.690;0.600;0.000;0.000;0.000
18/4/2007;18:41:00;0.224;0.000;242.580;1.000;0.000;0.000;0.000
18/4/2007;22:01:00;1.688;0.204;240.640;7.000;0.000;0.000;0.000
19/4/2007;01:21:00;0.550;0.074;240.080;2.200;0.000;0.000;0.000
19/4/2007;04:41:00;0.294;0.000;239.800;1.200;0.000;0.000;0.000
19/4/2007;08:01:00;1.278;0.112;239.710;5.200;0.000;0.000;18.000
19/4/2007;11:21:00;0.146;0.000;240.280;0.600;0.000;0.000;0.000
19/4/2007;14:41:00;0.472;0.000;240.540;2.000;0.000;0.000;0.000
19/4/2007;18:01:00;2.532;0.094;239.430;10.600;0.000;38.000;0.000
19/4/2007;21:21:00;1.190;0.224;238.640;5.000;0.000;2.000;0.000
20/4/2007;00:41:00;0.130;0.000;242.260;0.600;0.000;0.000;0.000
20/4/2007;04:01:00;0.128;0.000;239.460;0.600;0.000;0.000;0.000
20/4/2007;07:21:00;1.368;0.122;241.280;5.600;0.000;0.000;18.000
20/4/2007;10:41:00;0.126;0.000;239.200;0.600;0.000;0.000;0.000
20/4/2007;14:01:00;0.218;0.000;240.200;1.000;0.000;0.000;0.000
20/4/2007;17:21:00;0.314;0.122;242.140;1.400;0.000;0.000;0.000
20/4/2007;20:41:00;0.418;0.000;243.270;1.800;0.000;0.000;0.000
21/4/2007;00:01:00;0.118;0.000;242.800;0.600;0.000;0.000;0.000
21/4/2007;03:21:00;0.298;0.220;240.420;1.400;0.000;0.000;0.000
21/4/2007;06:41:00;0.116;0.000;241.480;0.600;0.000;0.000;0.000
21/4/2007;10:01:00;1.178;0.000;237.550;4.800;0.000;0.000;17.000
21/4/2007;13:21:00;1.568;0.000;240.230;6.600;1.000;0.000;17.000
21/4/2007;16:41:00;1.380;0.236;238.900;5.800;0.000;2.000;17.000
21/4/2007;20:01:00;3.636;0.322;234.250;15.600;38.000;0.000;17.000
21/4/2007;23:21:00;0.348;0.238;241.160;1.800;0.000;0.000;0.000
22/4/2007;02:41:00;0.248;0.140;242.230;1.200;0.000;0.000;0.000
22/4/2007;06:01:00;1.294;0.102;242.360;5.200;0.000;0.000;0.000
22/4/2007;09:21:00;3.184;0.050;234.700;13.400;0.000;1.000;17.000
22/4/2007;12:41:00;1.922;0.436;242.210;8.200;0.000;1.000;18.000
22/4/2007;16:01:00;3.734;0.158;235.160;15.800;0.000;37.000;17.000
22/4/2007;19:21:00;2.260;0.502;236.070;9.800;0.000;1.000;17.000
22/4/2007;22:41:00;0.986;0.000;240.140;4.200;0.000;0.000;0.000
23/4/2007;02:01:00;0.372;0.086;241.430;1.800;0.000;2.000;0.000
23/4/2007;05:21:00;0.288;0.000;242.280;1.600;0.000;0.000;0.000
23/4/2007;08:41:00;1.226;0.046;231.260;5.200;1.000;0.000;16.000
23/4/2007;12:01:00;0.230;0.078;236.070;1.200;0.000;1.000;0.000
23/4/2007;15:21:00;0.204;0.094;237.170;1.000;0.000;0.000;0.000
23/4/2007;18:41:00;0.358;0.174;234.330;1.800;0.000;0.000;0.000
23/4/2007;22:01:00;0.924;0.000;234.040;4.000;0.000;0.000;0.000
24/4/2007;01:21:00;1.268;0.068;236.280;5.400;0.000;1.000;18.000
24/4/2007;04:41:00;0.328;0.186;236.260;1.600;0.000;0.000;0.000
24/4/2007;08:01:00;1.210;0.070;232.560;5.200;0.000;0.000;16.000
24/4/2007;11:21:00;1.604;0.058;231.270;6.800;0.000;1.000;17.000
24/4/2007;14:41:00;0.432;0.046;234.570;1.800;0.000;0.000;0.000
24/4/2007;18:01:00;1.216;0.000;238.050;5.000;0.000;0.000;18.000
24/4/2007;21:21:00;2.274;0.194;233.000;9.800;1.000;1.000;17.000
25/4/2007;00:41:00;0.172;0.000;237.690;0.800;0.000;0.000;0.000
25/4/2007;04:01:00;0.106;0.000;234.000;0.600;0.000;0.000;0.000
25/4/2007;07:21:00;0.874;0.244;235.150;3.800;0.000;2.000;0.000
25/4/2007;10:41:00;1.392;0.054;233.250;6.000;0.000;0.000;17.000
25/4/2007;14:01:00;0.120;0.000;235.690;0.600;0.000;0.000;0.000
25/4/2007;17:21:00;0.284;0.234;235.900;1.600;0.000;2.000;0.000
25/4/2007;20:41:00;1.390;0.126;236.910;5.800;0.000;0.000;18.000
26/4/2007;00:01:00;0.212;0.102;238.410;1.000;0.000;0.000;0.000
26/4/2007;03:21:00;0.180;0.084;236.660;0.800;0.000;1.000;0.000
26/4/2007;06:41:00;2.772;0.000;234.220;14.400;0.000;0.000;0.000
26/4/2007;10:01:00;1.800;0.366;233.280;7.800;0.000;5.000;16.000
26/4/2007;13:21:00;0.384;0.060;233.010;1.800;0.000;0.000;0.000
26/4/2007;16:41:00;0.122;0.000;237.410;0.600;0.000;0.000;0.000
26/4/2007;20:01:00;1.314;0.000;234.880;5.600;0.000;0.000;17.000
26/4/2007;23:21:00;0.882;0.078;238.580;3.800;0.000;1.000;0.000
27/4/2007;02:41:00;0.148;0.000;235.370;0.800;0.000;0.000;0.000
27/4/2007;06:01:00;0.212;0.096;236.130;1.000;0.000;0.000;0.000
27/4/2007;09:21:00;0.190;0.100;235.100;0.800;0.000;1.000;0.000
27/4/2007;12:41:00;0.264;0.000;237.030;1.000;0.000;0.000;0.000
27/4/2007;16:01:00;0.408;0.112;237.030;1.800;0.000;0.000;0.000
27/4/2007;19:21:00;2.768;0.400;233.460;12.000;37.000;1.000;0.000
27/4/2007;22:41:00;2.556;0.052;234.040;11.000;0.000;0.000;17.000
28/4/2007;02:01:00;?;?;?;?;?;?;
28/4/2007;05:21:00;?;?;?;?;?;?;
28/4/2007;08:41:00;?;?;?;?;?;?;
28/4/2007;12:01:00;?;?;?;?;?;?;
28/4/2007;15:21:00;?;?;?;?;?;?;
28/4/2007;18:41:00;?;?;?;?;?;?;
28/4/2007;22:01:00;?;?;?;?;?;?;
29/4/2007;01:21:00;?;?;?;?;?;?;
29/4/2007;04:41:00;?;?;?;?;?;?;
29/4/2007;08:01:00;?;?;?;?;?;?;
29/4/2007;11:21:00;?;?;?;?;?;?;
29/4/2007;14:41:00;?;?;?;?;?;?;
29/4/2007;18:01:00;?;?;?;?;?;?;
29/4/2007;21:21:00;?;?;?;?;?;?;
30/4/2007;00:41:00;?;?;?;?;?;?;
30/4/2007;04:01:00;?;?;?;?;?;?;
30/4/2007;07:21:00;?;?;?;?;?;?;
30/4/2007;10:41:00;?;?;?;?;?;?;
30/4/2007;14:01:00;?;?;?;?;?;?;
30/4/2007;17:21:00;0.230;0.076;233.420;1.000;0.000;0.000;0.000
30/4/2007;20:41:00;0.678;0.230;234.400;3.000;0.000;0.000;0.000
1/5/2007;00:01:00;0.294;0.144;237.890;1.400;0.000;0.000;0.000
1/5/2007;03:21:00;0.214;0.092;236.630;1.000;0.000;1.000;0.000
1/5/2007;06:41:00;0.128;0.000;237.730;0.600;0.000;0.000;0.000
1/5/2007;10:01:00;1.262;0.082;233.520;5.400;0.000;0.000;16.000
1/5/2007;13:21:00;2.570;0.238;234.020;11.000;38.000;2.000;0.000
1/5/2007;16:41:00;0.286;0.078;234.760;1.200;0.000;0.000;0.000
1/5/2007;20:01:00;1.550;0.000;234.600;6.600;0.000;0.000;17.000
1/5/2007;23:21:00;1.858;0.304;236.460;8.000;0.000;2.000;17.000
2/5/2007;02:41:00;0.412;0.074;235.180;2.000;0.000;0.000;0.000
2/5/2007;06:01:00;0.288;0.052;236.480;1.600;0.000;0.000;0.000
2/5/2007;09:21:00;0.290;0.216;233.600;1.400;0.000;1.000;0.000
2/5/2007;12:41:00;0.300;0.120;236.150;1.400;0.000;2.000;0.000
2/5/2007;16:01:00;1.216;0.074;235.120;5.200;0.000;0.000;17.000
2/5/2007;19:21:00;1.158;0.508;235.660;5.200;0.000;2.000;0.000
2/5/2007;22:41:00;1.328;0.208;236.440;5.800;0.000;0.000;0.000
3/5/2007;02:01:00;0.236;0.000;237.440;1.000;0.000;1.000;0.000
3/5/2007;05:21:00;0.294;0.210;234.470;1.600;0.000;1.000;0.000
3/5/2007;08:41:00;1.096;0.046;231.360;4.600;0.000;0.000;17.000
3/5/2007;12:01:00;0.200;0.060;234.820;1.000;0.000;0.000;0.000
3/5/2007;15:21:00;0.358;0.312;236.560;2.000;0.000;1.000;0.000
3/5/2007;18:41:00;1.138;0.000;235.540;4.800;0.000;0.000;17.000
3/5/2007;22:01:00;3.642;0.000;231.470;15.600;35.000;0.000;17.000
4/5/2007;01:21:00;0.280;0.216;236.790;1.400;0.000;1.000;0.000
4/5/2007;04:41:00;0.176;0.000;238.000;1.000;0.000;0.000;0.000
4/5/2007;08:01:00;1.126;0.000;233.380;4.800;0.000;0.000;17.000
4/5/2007;11:21:00;0.272;0.192;233.130;1.400;0.000;1.000;0.000
4/5/2007;14:41:00;0.342;0.118;234.410;1.600;0.000;0.000;0.000
4/5/2007;18:01:00;0.256;0.076;233.140;1.200;0.000;0.000;0.000
4/5/2007;21:21:00;2.076;0.274;231.790;9.200;0.000;1.000;12.000
5/5/2007;00:41:00;0.114;0.000;236.740;0.600;0.000;0.000;0.000
5/5/2007;04:01:00;0.218;0.112;238.210;1.000;0.000;0.000;0.000
5/5/2007;07:21:00;1.410;0.078;235.090;6.000;0.000;2.000;17.000
5/5/2007;10:41:00;0.192;0.000;238.370;0.800;0.000;0.000;0.000
5/5/2007;14:01:00;1.318;0.074;237.400;5.400;0.000;0.000;18.000
5/5/2007;17:21:00;1.634;0.200;232.180;7.000;0.000;2.000;17.000
5/5/2007;20:41:00;1.796;0.316;231.130;7.800;1.000;2.000;17.000
6/5/2007;00:01:00;3.214;0.158;231.280;13.800;0.000;0.000;16.000
6/5/2007;03:21:00;1.164;0.000;236.400;4.800;0.000;0.000;17.000
6/5/2007;06:41:00;3.014;0.082;235.650;12.800;0.000;1.000;0.000
6/5/2007;10:01:00;0.314;0.000;234.470;1.600;0.000;0.000;0.000
6/5/2007;13:21:00;1.454;0.096;236.110;6.200;0.000;0.000;17.000
6/5/2007;16:41:00;2.846;0.090;234.360;12.000;36.000;0.000;0.000
6/5/2007;20:01:00;1.616;0.290;231.760;7.000;0.000;0.000;16.000
6/5/2007;23:21:00;2.166;0.184;234.230;9.200;0.000;1.000;17.000
7/5/2007;02:41:00;0.120;0.000;236.300;0.600;0.000;0.000;0.000
7/5/2007;06:01:00;0.220;0.088;235.740;1.000;0.000;0.000;0.000
7/5/2007;09:21:00;3.640;0.152;229.440;15.800;35.000;1.000;16.000
7/5/2007;12:41:00;1.420;0.186;234.090;6.000;0.000;0.000;17.000
7/5/2007;16:01:00;0.286;0.202;237.060;1.400;0.000;1.000;0.000
7/5/2007;19:21:00;1.780;0.000;234.410;7.600;0.000;0.000;16.000
7/5/2007;22:41:00;1.522;0.144;234.760;6.400;0.000;0.000;0.000
8/5/2007;02:01:00;0.332;0.090;235.190;1.400;0.000;1.000;0.000
8/5/2007;05:21:00;0.202;0.068;235.520;1.000;0.000;1.000;0.000
8/5/2007;08:41:00;0.148;0.000;234.770;0.600;0.000;0.000;0.000
8/5/2007;12:01:00;7.368;0.156;228.220;32.200;70.000;31.000;16.000
8/5/2007;15:21:00;1.538;0.172;234.280;6.600;1.000;2.000;17.000
8/5/2007;18:41:00;0.912;0.000;234.670;3.800;0.000;0.000;0.000
8/5/2007;22:01:00;3.306;0.060;231.120;14.200;35.000;0.000;0.000
9/5/2007;01:21:00;0.266;0.188;235.560;1.400;0.000;1.000;0.000
9/5/2007;04:41:00;0.118;0.000;236.410;0.600;0.000;0.000;0.000
9/5/2007;08:01:00;1.274;0.068;232.930;5.400;0.000;0.000;17.000
9/5/2007;11:21:00;1.266;0.180;231.700;5.400;0.000;1.000;16.000
9/5/2007;14:41:00;0.580;0.148;233.630;2.800;0.000;8.000;0.000
9/5/2007;18:01:00;0.220;0.102;237.520;1.000;0.000;0.000;0.000
9/5/2007;21:21:00;1.742;0.078;234.940;7.400;0.000;2.000;17.000
10/5/2007;00:41:00;0.112;0.000;236.290;0.600;0.000;0.000;0.000
10/5/2007;04:01:00;0.214;0.102;236.520;1.000;0.000;0.000;0.000
10/5/2007;07:21:00;0.502;0.218;235.980;2.200;0.000;2.000;0.000
10/5/2007;10:41:00;0.158;0.000;233.230;0.800;0.000;0.000;0.000
10/5/2007;14:01:00;0.136;0.000;235.530;0.600;0.000;0.000;0.000
10/5/2007;17:21:00;1.180;0.068;231.930;5.000;0.000;0.000;17.000
10/5/2007;20:41:00;1.910;0.356;233.770;8.200;2.000;1.000;16.000
11/5/2007;00:01:00;0.194;0.000;235.600;0.800;0.000;0.000;0.000
11/5/2007;03:21:00;0.112;0.000;237.410;0.600;0.000;0.000;0.000
11/5/2007;06:41:00;0.196;0.092;235.690;0.800;0.000;1.000;0.000
11/5/2007;10:01:00;1.304;0.046;233.170;5.600;0.000;0.000;17.000
11/5/2007;13:21:00;0.292;0.098;233.250;1.400;0.000;0.000;0.000
11/5/2007;16:41:00;1.404;0.316;235.810;6.000;0.000;2.000;18.000
11/5/2007;20:01:00;0.190;0.086;235.880;0.800;0.000;0.000;0.000
11/5/2007;23:21:00;0.374;0.138;239.670;1.600;0.000;0.000;0.000
12/5/2007;02:41:00;0.150;0.000;234.390;0.600;0.000;0.000;0.000
12/5/2007;06:01:00;0.222;0.106;234.140;1.000;0.000;1.000;0.000
12/5/2007;09:21:00;1.346;0.130;234.190;5.800;0.000;0.000;17.000
12/5/2007;12:41:00;0.454;0.232;236.850;2.000;0.000;1.000;0.000
12/5/2007;16:01:00;1.382;0.248;233.880;6.000;0.000;1.000;17.000
12/5/2007;19:21:00;1.938;0.256;236.360;8.200;0.000;0.000;17.000
12/5/2007;22:41:00;0.792;0.316;236.600;3.600;0.000;1.000;0.000
13/5/2007;02:01:00;1.170;0.000;235.680;4.800;0.000;0.000;17.000
13/5/2007;05:21:00;0.324;0.234;237.910;1.600;0.000;2.000;0.000
13/5/2007;08:41:00;2.604;0.102;231.630;11.800;0.000;0.000;17.000
13/5/2007;12:01:00;1.540;0.226;232.370;6.600;0.000;1.000;17.000
13/5/2007;15:21:00;1.364;0.096;236.790;5.600;1.000;0.000;17.000
13/5/2007;18:41:00;1.708;0.224;236.050;7.200;0.000;0.000;17.000
13/5/2007;22:01:00;0.666;0.000;234.410;2.800;0.000;0.000;0.000
14/5/2007;01:21:00;0.534;0.090;236.440;3.000;0.000;0.000;3.000
14/5/2007;04:41:00;0.204;0.000;237.980;1.000;0.000;0.000;0.000
14/5/2007;08:01:00;1.324;0.000;234.330;5.600;0.000;0.000;16.000
14/5/2007;11:21:00;0.286;0.166;232.110;1.400;0.000;0.000;0.000
14/5/2007;14:41:00;0.438;0.394;235.850;2.400;0.000;2.000;0.000
14/5/2007;18:01:00;2.548;0.330;232.140;11.000;37.000;0.000;0.000
14/5/2007;21:21:00;4.516;0.202;231.970;19.400;1.000;35.000;16.000
15/5/2007;00:41:00;0.368;0.078;238.030;1.600;0.000;0.000;0.000
15/5/2007;04:01:00;0.368;0.074;236.950;1.600;0.000;0.000;0.000
15/5/2007;07:21:00;0.826;0.290;234.330;3.800;0.000;2.000;0.000
15/5/2007;10:41:00;1.442;0.164;232.970;6.200;0.000;0.000;17.000
15/5/2007;14:01:00;0.352;0.058;234.890;1.600;0.000;0.000;0.000
15/5/2007;17:21:00;0.278;0.000;236.450;1.200;0.000;0.000;0.000
15/5/2007;20:41:00;0.468;0.052;235.220;2.400;0.000;0.000;0.000
16/5/2007;00:01:00;1.252;0.058;237.690;5.200;0.000;0.000;17.000
16/5/2007;03:21:00;0.282;0.046;235.460;1.200;0.000;0.000;0.000
16/5/2007;06:41:00;2.070;0.160;233.930;9.000;0.000;2.000;17.000
16/5/2007;10:01:00;1.240;0.000;235.200;5.200;0.000;0.000;17.000
16/5/2007;13:21:00;2.616;0.226;232.760;11.400;0.000;34.000;0.000
16/5/2007;16:41:00;0.224;0.000;237.030;1.000;0.000;0.000;0.000
16/5/2007;20:01:00;0.748;0.000;238.860;3.400;0.000;0.000;0.000
16/5/2007;23:21:00;0.228;0.000;239.600;1.000;0.000;0.000;0.000
17/5/2007;02:41:00;0.300;0.096;238.420;1.200;0.000;1.000;0.000
17/5/2007;06:01:00;0.230;0.000;236.490;1.000;0.000;0.000;0.000
17/5/2007;09:21:00;0.468;0.000;236.860;2.000;0.000;0.000;0.000
17/5/2007;12:41:00;0.240;0.000;236.420;1.000;0.000;0.000;0.000
17/5/2007;16:01:00;2.686;0.092;236.650;11.200;37.000;0.000;0.000
17/5/2007;19:21:00;1.808;0.284;232.500;7.800;0.000;1.000;17.000
17/5/2007;22:41:00;1.662;0.160;234.280;7.200;0.000;0.000;17.000
18/5/2007;02:01:00;0.304;0.082;236.380;1.200;0.000;0.000;0.000
18/5/2007;05:21:00;0.306;0.086;238.050;1.200;0.000;0.000;0.000
18/5/2007;08:41:00;1.328;0.062;236.960;5.600;0.000;2.000;18.000
18/5/2007;12:01:00;0.240;0.064;237.360;1.000;0.000;0.000;0.000
18/5/2007;15:21:00;1.264;0.080;235.930;5.200;0.000;0.000;17.000
18/5/2007;18:41:00;2.628;0.000;233.390;11.200;0.000;36.000;0.000
18/5/2007;22:01:00;2.532;0.420;231.170;11.000;1.000;0.000;0.000
19/5/2007;01:21:00;0.324;0.084;236.690;1.400;0.000;0.000;0.000
19/5/2007;04:41:00;0.292;0.052;235.310;1.200;0.000;0.000;0.000
19/5/2007;08:01:00;1.474;0.052;234.240;6.200;0.000;1.000;16.000
19/5/2007;11:21:00;0.518;0.060;231.740;2.400;0.000;2.000;0.000
19/5/2007;14:41:00;2.592;0.154;234.270;12.000;16.000;2.000;16.000
19/5/2007;18:01:00;1.846;0.142;234.620;8.200;0.000;2.000;17.000
19/5/2007;21:21:00;0.388;0.078;237.920;1.600;0.000;1.000;0.000
20/5/2007;00:41:00;0.416;0.202;237.370;1.800;0.000;2.000;0.000
20/5/2007;04:01:00;0.318;0.082;236.240;1.400;0.000;0.000;0.000
20/5/2007;07:21:00;0.410;0.052;238.110;2.000;0.000;0.000;0.000
20/5/2007;10:41:00;0.900;0.000;232.430;4.000;1.000;0.000;0.000
20/5/2007;14:01:00;0.382;0.076;237.170;2.000;0.000;1.000;0.000
20/5/2007;17:21:00;2.420;0.104;236.290;10.800;0.000;26.000;0.000
20/5/2007;20:41:00;3.508;0.264;231.970;15.400;0.000;0.000;17.000
21/5/2007;00:01:00;1.444;0.168;238.020;6.000;0.000;0.000;17.000
21/5/2007;03:21:00;0.330;0.070;235.670;1.400;0.000;0.000;0.000
21/5/2007;06:41:00;0.402;0.166;234.770;1.800;0.000;0.000;0.000
21/5/2007;10:01:00;1.272;0.000;233.360;5.400;0.000;0.000;16.000
21/5/2007;13:21:00;0.288;0.062;235.390;1.200;0.000;0.000;0.000
21/5/2007;16:41:00;0.304;0.080;235.770;1.200;0.000;1.000;0.000
21/5/2007;20:01:00;0.476;0.054;236.830;2.200;0.000;0.000;0.000
21/5/2007;23:21:00;1.400;0.062;239.310;5.800;0.000;0.000;17.000
22/5/2007;02:41:00;0.312;0.072;236.200;1.400;0.000;0.000;0.000
22/5/2007;06:01:00;0.394;0.198;238.690;1.800;0.000;1.000;0.000
22/5/2007;09:21:00;0.560;0.048;234.380;2.800;0.000;0.000;0.000
22/5/2007;12:41:00;0.204;0.054;234.890;0.800;0.000;0.000;0.000
22/5/2007;16:01:00;0.206;0.052;235.980;0.800;0.000;0.000;0.000
22/5/2007;19:21:00;1.154;0.148;235.040;4.800;0.000;2.000;0.000
